Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,is_Dropout,Dropout_Prediction,Probability,RiskLevel,Course_title
1,1,1,9238,1,1,142.0000,1,37,37,6,7,136.1000,True,False,False,True,0,False,18,False,0,6,8,6,13.8571,0,0,6,6,6,15.0000,0,13.9000,-0.3000,0.7900,Graduate,False,False,0.0405,Low,Social Service
1,17,2,9147,1,1,123.0000,1,1,38,4,7,115.3000,True,False,False,True,0,True,18,False,0,5,9,3,13.0000,0,0,5,11,3,11.0000,0,8.9000,1.4000,3.5100,Enrolled,False,False,0.2348,Medium,Management
1,1,1,9085,1,1,131.0000,1,19,19,9,9,139.8000,True,False,False,True,0,False,19,False,0,5,6,5,13.4000,0,0,5,5,5,12.8000,0,10.8000,1.4000,1.7400,Graduate,False,False,0.0281,Low,Veterinary Nursing
1,1,3,9773,1,1,158.0000,1,1,38,4,7,157.0000,True,False,False,True,0,False,18,False,0,6,6,6,12.6667,0,0,6,7,6,12.5714,0,10.8000,1.4000,1.7400,Graduate,False,False,0.1121,Low,Journalism and Communication
1,17,2,9500,1,1,122.0000,1,37,37,9,9,131.0000,True,False,False,True,0,False,18,False,0,7,7,6,12.5167,1,0,7,7,6,12.5167,1,7.6000,2.6000,0.3200,Dropout,True,False,0.0732,Low,Nursing
1,43,1,9500,1,1,130.0000,1,38,38,9,5,100.0000,False,False,False,True,0,False,20,False,0,7,11,6,11.6167,0,0,7,7,7,13.0000,0,13.9000,-0.3000,0.7900,Enrolled,False,False,0.0171,Low,Nursing
1,17,1,9238,1,1,154.0000,1,19,37,9,7,140.4000,True,False,False,True,0,True,20,False,0,6,13,2,10.0000,0,0,6,12,4,10.7500,0,7.6000,2.6000,0.3200,Enrolled,False,False,0.1556,Low,Social Service
1,17,1,9147,1,1,120.0000,1,19,19,3,3,113.4000,False,False,False,True,0,False,20,False,0,5,11,3,10.3333,0,0,5,10,3,10.6667,0,12.4000,0.5000,1.7900,Enrolled,False,False,0.2253,Medium,Management
1,1,2,9085,1,1,140.0000,1,37,38,9,7,137.0000,False,False,False,True,0,False,18,False,0,5,12,5,13.1429,2,0,5,6,5,11.4000,0,9.4000,-0.8000,-3.1200,Graduate,False,False,0.0417,Low,Veterinary Nursing
1,1,1,9147,1,1,127.0000,1,2,19,4,5,121.8000,False,False,False,True,0,False,18,False,0,5,5,5,12.6000,0,0,5,5,5,14.0000,0,11.1000,0.6000,2.0200,Graduate,False,False,0.0367,Low,Management
1,17,1,9254,1,1,133.1000,1,1,1,4,5,131.0000,True,False,False,True,0,False,21,False,0,6,12,3,11.0000,0,0,6,12,2,11.0000,0,9.4000,-0.8000,-3.1200,Dropout,True,True,0.6696,Medium,Tourism
1,1,2,9147,1,1,120.0000,1,19,19,9,7,118.6000,True,False,False,True,0,False,19,False,0,5,8,5,10.8000,0,0,5,9,4,11.2500,2,16.2000,0.3000,-0.9200,Graduate,False,False,0.0637,Low,Management
1,1,1,171,1,1,137.0000,1,3,19,2,9,122.3000,False,False,False,True,0,False,19,False,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,10.8000,1.4000,1.7400,Dropout,True,False,0.3487,Medium,Animation and Multimedia Design
1,1,1,9670,1,1,131.0000,1,38,38,9,9,127.9000,False,False,False,True,0,True,19,False,0,5,5,5,12.8000,0,0,5,5,5,14.2000,0,9.4000,-0.8000,-3.1200,Graduate,False,False,0.0245,Low,Advertising and Marketing Management
1,1,1,9085,1,1,130.0000,1,19,38,4,7,121.3000,True,False,False,True,0,False,19,False,0,6,15,6,14.1667,0,0,6,13,6,12.2000,0,15.5000,2.8000,-4.0600,Graduate,False,False,0.0337,Low,Veterinary Nursing
1,17,6,9556,1,1,122.0000,1,1,1,4,5,117.1000,True,False,False,True,0,False,19,False,0,7,12,5,12.1000,0,0,7,0,0,0.0000,0,13.9000,-0.3000,0.7900,Dropout,True,True,0.9815,High,Oral Hygiene
1,44,1,9085,1,39,160.0000,1,37,37,9,9,160.0000,True,False,False,True,0,False,20,False,1,6,7,6,14.1667,0,1,6,17,5,13.7778,0,12.4000,0.5000,1.7900,Graduate,False,False,0.0390,Low,Veterinary Nursing
1,1,1,9853,1,1,146.0000,1,19,38,9,3,145.3000,True,False,False,True,0,True,18,False,0,6,8,5,12.8000,0,0,6,7,5,13.4000,0,9.4000,-0.8000,-3.1200,Enrolled,False,False,0.0585,Low,Basic Education
1,17,3,9238,1,1,131.0000,1,1,39,5,3,122.6000,True,False,False,True,0,False,18,False,0,6,7,6,13.0000,0,0,6,6,6,13.6667,0,12.4000,0.5000,1.7900,Graduate,False,False,0.0532,Low,Social Service
1,17,6,9500,1,1,132.0000,1,1,37,8,9,128.0000,True,False,False,True,0,False,19,False,0,7,7,7,13.4671,0,0,8,9,8,15.0111,0,12.4000,0.5000,1.7900,Graduate,False,False,0.0782,Low,Nursing
1,1,3,9500,1,1,138.0000,1,19,19,5,8,124.9000,True,False,False,True,0,True,18,False,0,7,9,7,13.2375,0,0,8,9,7,13.7429,0,13.9000,-0.3000,0.7900,Dropout,True,False,0.0432,Low,Nursing
1,17,2,9070,1,1,130.0000,1,37,37,9,9,123.7000,True,False,False,True,0,False,18,False,0,6,6,6,12.3333,0,0,6,6,6,13.0000,0,7.6000,2.6000,0.3200,Graduate,False,False,0.0178,Low,Communication Design
1,1,4,9147,1,1,126.0000,1,1,19,4,8,120.1000,True,False,False,True,0,False,19,False,0,5,7,5,12.4000,0,0,5,5,5,14.6000,0,8.9000,1.4000,3.5100,Graduate,False,False,0.0383,Low,Management
1,17,6,9500,1,1,148.0000,1,1,19,3,3,131.7000,True,False,False,True,0,False,19,False,0,7,8,5,14.0000,0,0,7,7,0,0.0000,0,13.9000,-0.3000,0.7900,Dropout,True,True,0.9289,High,Nursing
1,43,1,9238,1,1,130.0000,1,38,37,9,7,133.2000,False,False,False,True,0,False,20,False,5,9,15,9,11.6667,0,2,7,8,7,11.7143,0,7.6000,2.6000,0.3200,Graduate,False,False,0.0169,Low,Social Service
1,1,1,9670,1,1,117.0000,1,1,38,3,9,109.3000,False,False,True,False,0,True,19,False,0,6,7,5,12.0000,0,0,6,9,4,12.5000,0,12.4000,0.5000,1.7900,Dropout,True,True,0.8219,Medium,Advertising and Marketing Management
1,17,1,9670,1,1,120.0000,1,19,19,5,5,113.0000,True,False,False,True,0,False,20,False,0,5,7,4,12.2000,0,0,5,5,4,11.5000,0,7.6000,2.6000,0.3200,Graduate,False,False,0.1395,Low,Advertising and Marketing Management
1,1,1,9773,1,1,153.0000,1,1,1,141,175,157.9000,False,False,True,True,0,True,18,False,0,6,6,6,14.8333,0,0,6,6,6,14.8333,0,8.9000,1.4000,3.5100,Graduate,False,False,0.0047,Low,Journalism and Communication
1,1,2,9500,1,1,117.0000,1,19,1,4,7,112.1000,False,False,False,True,0,True,20,False,0,7,9,5,13.1880,0,0,8,9,7,12.8929,0,11.1000,0.6000,2.0200,Enrolled,False,False,0.0313,Low,Nursing
1,18,1,9500,1,1,178.0000,1,19,1,4,8,174.7000,False,False,False,True,0,False,18,False,0,7,8,7,17.1250,0,0,8,8,8,17.5875,0,13.9000,-0.3000,0.7900,Graduate,False,False,0.0295,Low,Nursing
1,1,5,9500,1,1,129.0000,1,37,37,9,9,128.8000,True,False,False,True,0,False,19,False,0,7,7,6,12.6667,0,0,7,7,6,12.6667,0,7.6000,2.6000,0.3200,Graduate,False,False,0.0533,Low,Nursing
1,1,6,9773,1,1,116.0000,1,19,1,4,4,110.1000,True,False,False,True,0,True,19,False,0,6,8,6,12.6667,0,0,6,10,5,12.0000,0,12.4000,0.5000,1.7900,Graduate,False,False,0.1891,Low,Journalism and Communication
1,51,1,9147,1,1,99.0000,1,3,1,3,3,99.7000,True,False,True,False,0,False,22,False,0,5,8,0,0.0000,0,0,5,7,0,0.0000,0,8.9000,1.4000,3.5100,Enrolled,False,True,0.6782,Medium,Management
1,1,3,9238,1,1,135.0000,1,1,12,9,10,121.0000,True,False,False,True,0,True,19,False,0,6,7,6,11.3333,0,0,6,6,6,11.5000,0,12.4000,0.5000,1.7900,Graduate,False,False,0.0244,Low,Social Service
1,1,3,9500,1,1,141.0000,1,19,19,9,7,131.7000,True,False,False,True,0,True,19,False,0,7,10,7,13.6050,0,0,8,11,8,12.3313,0,15.5000,2.8000,-4.0600,Graduate,False,False,0.0576,Low,Nursing
1,17,5,9853,1,1,132.0000,1,37,38,5,6,119.1000,True,False,False,True,0,True,19,False,0,6,10,5,12.0000,0,0,6,9,5,10.8000,0,9.4000,-0.8000,-3.1200,Graduate,False,False,0.1942,Low,Basic Education
1,1,4,9254,1,1,132.0000,1,12,19,9,9,124.7000,True,False,False,True,0,False,19,False,0,5,10,0,0.0000,0,0,5,10,0,0.0000,0,7.6000,2.6000,0.3200,Dropout,True,True,0.8244,Medium,Tourism
1,17,1,9254,1,1,113.0000,1,1,37,9,10,117.2000,True,False,False,True,0,False,20,False,0,6,8,5,11.2000,0,0,6,12,3,11.6667,0,7.6000,2.6000,0.3200,Dropout,True,False,0.2481,Medium,Tourism
1,1,1,9147,1,1,134.0000,1,3,19,2,10,128.8000,False,False,False,True,0,False,18,False,0,5,10,5,13.3750,0,0,5,9,5,14.1667,0,13.9000,-0.3000,0.7900,Graduate,False,False,0.0402,Low,Management
1,1,1,9500,1,1,136.0000,1,1,19,9,9,131.5000,False,False,False,True,0,True,20,False,0,7,8,6,13.8633,0,0,8,9,7,14.1786,0,11.1000,0.6000,2.0200,Graduate,False,False,0.0339,Low,Nursing
1,1,1,171,1,1,136.0000,1,3,37,2,8,121.7000,True,False,False,True,0,False,18,False,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,9.4000,-0.8000,-3.1200,Enrolled,False,False,0.2391,Medium,Animation and Multimedia Design
1,1,1,9085,1,1,129.0000,1,1,38,4,7,123.4000,False,False,False,True,0,False,19,False,0,5,6,5,12.4000,0,0,5,6,5,13.4000,0,7.6000,2.6000,0.3200,Graduate,False,False,0.0176,Low,Veterinary Nursing
1,17,1,9853,1,1,138.0000,1,38,38,7,6,124.7000,True,False,False,True,0,False,18,False,0,6,11,3,12.3333,0,0,6,10,5,10.8333,0,9.4000,-0.8000,-3.1200,Enrolled,False,False,0.2636,Medium,Basic Education
1,1,1,9853,1,1,137.0000,1,37,37,9,9,132.8000,True,False,False,True,0,False,18,False,0,6,7,6,13.3333,0,0,6,8,5,11.8000,0,7.6000,2.6000,0.3200,Graduate,False,False,0.1399,Low,Basic Education
1,43,1,9853,1,1,115.0000,1,3,37,2,5,108.7000,True,False,False,True,0,False,21,False,0,6,10,3,12.6667,0,0,6,12,3,10.0000,0,9.4000,-0.8000,-3.1200,Dropout,True,True,0.5257,Medium,Basic Education
1,1,1,9853,1,1,129.0000,1,38,37,6,6,138.1000,False,False,False,True,0,False,19,False,0,6,8,6,12.0000,0,0,6,10,4,11.5000,0,7.6000,2.6000,0.3200,Dropout,True,False,0.2754,Medium,Basic Education
1,1,1,9147,1,1,131.0000,1,38,38,9,9,126.5000,False,False,False,True,0,True,18,False,0,5,5,5,10.6000,0,0,5,5,5,11.8000,0,12.4000,0.5000,1.7900,Graduate,False,False,0.0199,Low,Management
1,17,2,9238,1,1,133.0000,1,1,37,7,9,127.4000,True,False,False,True,0,True,18,False,0,6,8,6,12.2500,0,0,6,7,6,11.8571,0,12.7000,3.7000,-1.7000,Graduate,False,False,0.0417,Low,Social Service
1,1,3,9238,1,1,125.0000,1,19,1,9,10,123.6000,True,False,False,True,0,False,20,False,0,6,10,4,11.0000,0,0,6,9,6,11.8333,0,9.4000,-0.8000,-3.1200,Graduate,False,False,0.0617,Low,Social Service
1,39,1,8014,0,1,120.0000,1,1,19,6,8,122.0000,False,False,False,True,0,True,24,False,0,6,11,5,11.0000,0,0,6,9,5,12.6000,0,11.1000,0.6000,2.0200,Graduate,False,False,0.0381,Low,Social Service (evening attendance)
1,1,1,9670,1,1,128.0000,1,19,1,4,1,118.2000,False,False,False,True,0,False,19,False,0,6,6,6,13.1667,0,0,6,9,6,13.0000,0,10.8000,1.4000,1.7400,Dropout,True,False,0.0408,Low,Advertising and Marketing Management
1,1,1,9500,1,1,127.0000,1,19,37,9,7,123.9000,True,False,False,True,0,True,18,False,0,7,9,7,12.8556,0,0,8,12,7,12.7611,0,15.5000,2.8000,-4.0600,Graduate,False,False,0.0315,Low,Nursing
1,1,2,9500,1,1,134.0000,1,19,19,9,9,125.8000,True,False,False,True,0,False,18,False,0,7,8,7,14.9187,0,0,8,8,8,15.3550,0,15.5000,2.8000,-4.0600,Graduate,False,False,0.0240,Low,Nursing
1,17,5,9853,1,1,132.0000,1,12,12,4,4,123.3000,True,False,False,True,0,False,21,False,0,6,13,4,11.5000,0,0,6,10,3,11.0000,0,10.8000,1.4000,1.7400,Dropout,True,True,0.7297,Medium,Basic Education
1,17,2,9670,1,1,124.0000,1,1,19,5,4,124.4000,False,False,False,True,0,False,19,False,0,5,5,5,14.2000,0,0,5,5,5,14.2000,0,7.6000,2.6000,0.3200,Graduate,False,False,0.0289,Low,Advertising and Marketing Management
1,17,1,9773,1,1,133.1000,1,19,37,7,7,126.0000,False,False,False,True,0,True,19,False,0,6,6,6,12.5000,0,0,6,7,6,13.0000,0,15.5000,2.8000,-4.0600,Graduate,False,False,0.0383,Low,Journalism and Communication
3,39,1,9003,1,1,170.0000,1,1,37,6,6,170.0000,False,False,True,True,0,False,47,False,0,1,1,0,0.0000,0,0,6,0,0,0.0000,0,8.9000,1.4000,3.5100,Enrolled,False,True,0.6643,Medium,Agronomy
1,17,3,9238,1,1,125.0000,1,19,19,7,8,121.5000,False,False,False,True,0,False,19,False,0,6,10,5,11.6667,0,0,6,12,4,11.0000,0,13.9000,-0.3000,0.7900,Graduate,False,False,0.1214,Low,Social Service
1,39,1,9500,1,3,130.0000,1,2,2,1,1,130.0000,False,False,False,True,0,False,29,False,1,8,8,7,14.2571,0,1,8,8,7,14.2571,0,12.7000,3.7000,-1.7000,Graduate,False,False,0.0811,Low,Nursing
1,43,1,9238,1,1,125.0000,1,19,19,4,8,117.0000,True,False,False,True,0,False,21,False,0,6,13,3,12.0000,0,0,6,12,2,11.3333,0,16.2000,0.3000,-0.9200,Dropout,True,True,0.6157,Medium,Social Service
1,39,1,9085,1,1,130.0000,1,37,19,9,7,130.0000,True,False,False,True,0,False,28,False,0,5,13,4,11.2500,1,0,5,11,4,10.5000,0,12.7000,3.7000,-1.7000,Enrolled,False,False,0.2594,Medium,Veterinary Nursing
1,17,2,9556,1,1,133.1000,1,37,37,3,10,108.0000,False,False,False,True,0,False,20,False,0,7,8,7,12.4571,0,0,8,8,8,13.5625,0,15.5000,2.8000,-4.0600,Graduate,False,False,0.0323,Low,Oral Hygiene
1,17,1,9500,1,1,131.0000,1,2,38,4,5,132.3000,True,False,False,True,0,False,19,False,0,7,7,6,11.6833,0,0,7,7,6,11.6833,0,7.6000,2.6000,0.3200,Graduate,False,False,0.0242,Low,Nursing
1,42,1,8014,0,1,150.0000,1,19,2,4,6,148.0000,False,False,False,True,0,False,26,False,0,6,10,3,11.6667,0,0,6,8,5,12.0000,0,9.4000,-0.8000,-3.1200,Graduate,False,False,0.1213,Low,Social Service (evening attendance)
1,17,2,9254,1,1,125.0000,1,37,37,9,8,122.6000,True,False,True,False,0,False,20,False,0,6,8,4,11.7500,0,0,6,6,6,13.1667,0,11.1000,0.6000,2.0200,Dropout,True,True,0.6663,Medium,Tourism
1,1,1,9670,1,1,131.0000,1,37,37,9,9,123.0000,True,False,False,True,0,True,18,False,0,5,6,3,11.6667,0,0,5,6,4,13.5000,0,7.6000,2.6000,0.3200,Enrolled,False,False,0.0631,Low,Advertising and Marketing Management
1,39,1,9853,1,1,130.0000,1,37,19,9,5,102.5000,False,False,False,True,0,False,27,False,0,6,9,5,13.2000,0,0,6,10,5,12.0000,0,7.6000,2.6000,0.3200,Graduate,False,False,0.2555,Medium,Basic Education
1,1,2,9500,1,1,123.0000,1,34,34,90,90,113.3000,True,False,False,True,0,False,20,False,0,7,8,4,11.9500,0,0,7,8,4,11.9500,0,7.6000,2.6000,0.3200,Dropout,True,False,0.4366,Medium,Nursing
1,1,5,9853,1,1,141.0000,1,37,19,9,5,133.0000,True,False,False,True,0,False,18,False,0,6,8,5,12.4000,0,0,6,12,5,10.4000,0,9.4000,-0.8000,-3.1200,Dropout,True,False,0.4143,Medium,Basic Education
1,7,1,9500,1,3,140.0000,1,1,1,9,5,140.0000,False,False,False,True,0,False,33,False,2,7,8,6,14.3500,0,3,8,10,6,14.5833,0,16.2000,0.3000,-0.9200,Dropout,True,False,0.1632,Low,Nursing
1,43,1,9853,1,1,140.0000,1,3,1,3,3,128.3000,True,False,False,True,0,False,35,False,19,21,21,21,12.6190,0,13,19,19,19,12.7895,0,12.4000,0.5000,1.7900,Graduate,False,False,0.0610,Low,Basic Education
1,44,1,9991,0,39,140.0000,1,37,19,9,8,140.0000,False,False,False,True,0,True,26,False,2,6,7,6,12.6667,0,2,6,7,6,13.1667,1,9.4000,-0.8000,-3.1200,Enrolled,False,False,0.0491,Low,Management (evening attendance)
1,39,1,9773,1,19,133.1000,1,19,19,3,4,104.0000,False,False,True,False,0,False,27,False,0,6,6,5,12.0000,0,0,6,6,0,0.0000,0,11.1000,0.6000,2.0200,Dropout,True,True,0.9652,High,Journalism and Communication
1,18,3,9070,1,1,131.0000,1,1,37,5,5,122.3000,True,False,False,False,0,False,19,False,0,6,6,6,12.1667,0,0,6,6,0,0.0000,0,15.5000,2.8000,-4.0600,Dropout,True,True,0.9251,High,Communication Design
1,17,2,9254,1,1,143.0000,1,1,19,4,6,135.0000,False,False,False,True,0,False,20,False,0,6,0,0,0.0000,0,0,6,0,0,0.0000,0,11.1000,0.6000,2.0200,Dropout,True,True,0.9853,High,Tourism
1,18,2,9147,1,1,132.0000,1,3,3,5,7,119.1000,True,False,True,False,0,False,20,False,0,5,9,3,10.0000,0,0,5,9,3,10.5714,0,10.8000,1.4000,1.7400,Dropout,True,True,0.8559,Medium,Management
1,43,1,9238,1,1,143.0000,1,1,37,5,9,126.6000,False,False,True,False,0,False,21,False,5,10,18,8,11.5000,0,0,6,12,4,10.0000,0,9.4000,-0.8000,-3.1200,Enrolled,False,True,0.6384,Medium,Social Service
1,17,3,9500,1,1,141.0000,1,38,1,9,4,129.0000,True,False,False,True,0,True,18,False,0,7,7,6,13.0500,0,0,7,7,6,13.0500,0,7.6000,2.6000,0.3200,Graduate,False,False,0.0584,Low,Nursing
1,39,1,9085,1,1,133.1000,1,1,19,9,9,162.3000,True,False,False,True,0,False,24,False,0,6,10,2,11.0000,0,0,6,6,0,0.0000,0,8.9000,1.4000,3.5100,Dropout,True,True,0.8178,Medium,Veterinary Nursing
1,17,4,9070,1,1,148.0000,1,1,3,4,1,163.4000,True,False,False,True,0,False,20,False,0,6,7,6,11.5000,0,0,6,6,6,12.0000,0,16.2000,0.3000,-0.9200,Graduate,False,False,0.0594,Low,Communication Design
1,1,1,9254,1,1,125.0000,1,19,38,9,8,121.5000,False,False,False,True,0,True,21,False,0,6,7,6,12.0000,0,0,6,6,6,12.5000,0,13.9000,-0.3000,0.7900,Graduate,False,False,0.0200,Low,Tourism
1,1,1,8014,0,1,120.0000,1,1,37,7,3,122.8000,False,False,False,True,0,False,23,False,0,6,13,2,10.0000,0,0,5,12,1,10.0000,0,9.4000,-0.8000,-3.1200,Enrolled,False,False,0.4194,Medium,Social Service (evening attendance)
1,39,1,9147,1,1,140.0000,1,12,3,4,3,118.0000,True,False,False,True,0,False,24,False,0,5,5,0,0.0000,0,0,5,5,0,0.0000,0,7.6000,2.6000,0.3200,Dropout,True,True,0.8696,Medium,Management
1,51,1,9853,1,1,139.0000,1,1,1,4,10,134.0000,False,False,False,True,0,False,21,False,0,6,0,0,0.0000,0,0,6,0,0,0.0000,0,12.4000,0.5000,1.7900,Dropout,True,True,0.9802,High,Basic Education
1,1,4,9500,1,1,142.0000,1,38,38,9,8,129.8000,True,False,False,True,0,False,18,False,0,8,8,7,12.2429,0,0,8,8,7,12.2429,0,12.7000,3.7000,-1.7000,Graduate,False,False,0.0682,Low,Nursing
1,39,1,9991,0,40,130.0000,1,19,1,3,4,152.0000,True,False,False,True,0,False,27,False,0,5,0,0,0.0000,0,0,5,0,0,0.0000,0,8.9000,1.4000,3.5100,Dropout,True,True,0.9661,High,Management (evening attendance)
1,18,6,9500,1,1,126.0000,1,37,37,5,5,122.8000,True,False,False,True,0,False,18,False,0,8,8,8,12.9337,0,0,8,8,8,12.9337,0,9.4000,-0.8000,-3.1200,Graduate,False,False,0.0265,Low,Nursing
1,7,1,9119,1,3,150.0000,1,3,2,2,2,150.0000,False,False,False,True,0,False,35,False,0,5,0,0,0.0000,0,0,5,0,0,0.0000,0,13.9000,-0.3000,0.7900,Dropout,True,True,0.9611,High,Informatics Engineering
1,1,1,9853,1,1,130.0000,1,19,19,3,8,131.8000,False,False,False,True,0,False,18,False,0,7,9,7,12.5714,0,0,7,8,7,14.4286,0,11.1000,0.6000,2.0200,Graduate,False,False,0.0482,Low,Basic Education
1,39,1,9500,1,1,120.0000,1,1,3,175,121,105.9000,False,False,False,True,0,False,35,False,0,3,4,3,11.8167,0,0,3,3,3,11.3333,0,11.1000,0.6000,2.0200,Enrolled,False,False,0.0870,Low,Nursing
1,1,1,9085,1,1,138.0000,1,1,1,4,7,132.1000,True,False,False,True,0,False,19,False,0,5,9,4,13.7500,0,0,5,13,4,14.3333,2,10.8000,1.4000,1.7400,Graduate,False,False,0.0588,Low,Veterinary Nursing
1,1,4,9238,1,1,127.0000,1,19,19,4,0,127.4000,True,False,False,True,0,False,20,False,0,6,8,6,11.1667,0,0,6,6,6,11.3333,0,7.6000,2.6000,0.3200,Graduate,False,False,0.0535,Low,Social Service
1,1,4,9500,1,1,140.0000,1,19,19,7,7,129.5000,True,False,False,True,0,False,18,False,0,8,8,7,12.3243,0,0,8,8,7,12.3243,0,10.8000,1.4000,1.7400,Graduate,False,False,0.0494,Low,Nursing
1,44,1,9238,1,39,130.0000,1,38,38,5,10,126.7000,False,False,True,True,0,False,21,False,3,6,6,6,12.1667,0,2,6,7,6,11.7143,0,13.9000,-0.3000,0.7900,Graduate,False,False,0.0874,Low,Social Service
1,17,2,9238,1,1,128.0000,1,19,37,9,8,116.5000,False,False,False,True,0,True,18,False,0,6,11,5,11.1429,0,0,6,11,4,11.2500,0,16.2000,0.3000,-0.9200,Graduate,False,False,0.0762,Low,Social Service
1,1,1,9238,1,1,132.0000,1,34,34,0,0,119.1000,True,False,False,True,0,False,18,False,0,6,9,4,11.0000,0,0,6,9,4,10.7500,0,7.6000,2.6000,0.3200,Graduate,False,False,0.3691,Medium,Social Service
1,1,2,9500,1,1,149.0000,1,19,38,9,9,126.5000,True,False,False,True,0,False,18,False,0,8,8,7,12.9143,0,0,8,8,7,12.9143,0,12.7000,3.7000,-1.7000,Graduate,False,False,0.0322,Low,Nursing
1,1,4,9773,1,1,155.0000,1,3,19,1,4,149.8000,True,False,False,True,0,True,18,False,0,6,6,6,13.8333,0,0,6,6,6,14.1667,0,16.2000,0.3000,-0.9200,Graduate,False,False,0.1050,Low,Journalism and Communication
1,1,1,9085,1,1,120.0000,1,19,1,8,7,115.1000,True,False,False,True,0,False,19,False,0,6,8,6,13.8571,0,0,6,9,5,13.4000,0,13.9000,-0.3000,0.7900,Graduate,False,False,0.0534,Low,Veterinary Nursing
1,39,1,9254,1,19,133.1000,1,3,19,2,3,124.5000,False,False,False,True,0,True,36,False,0,6,7,6,13.7143,0,0,6,6,5,12.8000,0,16.2000,0.3000,-0.9200,Dropout,True,False,0.1099,Low,Tourism
1,1,2,9500,1,1,131.0000,1,38,1,7,4,128.3000,True,False,False,True,0,True,18,False,0,8,8,7,12.6429,0,0,8,8,7,12.6429,0,12.7000,3.7000,-1.7000,Graduate,False,False,0.0372,Low,Nursing
1,1,1,9500,1,1,149.0000,1,37,37,9,9,136.0000,False,False,False,True,0,True,18,False,0,7,7,6,12.9167,0,0,7,7,6,12.9167,0,7.6000,2.6000,0.3200,Graduate,False,False,0.0197,Low,Nursing
1,43,1,9130,1,1,140.0000,1,1,3,9,2,140.0000,True,False,False,True,0,True,20,False,0,6,8,6,15.6250,0,0,6,8,6,15.8571,0,13.9000,-0.3000,0.7900,Graduate,False,False,0.0437,Low,Equinculture:
1,39,1,9991,0,1,133.1000,1,37,37,9,9,126.3000,False,False,False,True,0,True,26,False,0,5,7,0,0.0000,0,0,5,8,0,0.0000,0,16.2000,0.3000,-0.9200,Dropout,True,True,0.9029,Medium,Management (evening attendance)
1,43,1,9773,1,1,122.0000,1,1,1,4,5,126.9000,False,False,False,True,0,False,21,False,0,6,8,6,11.7143,0,0,6,7,6,12.0000,0,7.6000,2.6000,0.3200,Graduate,False,False,0.0476,Low,Journalism and Communication
1,39,1,9556,1,40,130.0000,1,1,1,4,5,145.0000,False,False,False,True,0,False,25,False,0,7,10,6,12.1250,0,0,8,9,8,13.3125,0,15.5000,2.8000,-4.0600,Enrolled,False,False,0.0912,Low,Oral Hygiene
1,18,1,9147,1,1,121.0000,1,19,3,5,5,115.8000,True,False,False,True,0,True,19,False,0,5,7,5,11.6000,0,0,5,5,5,11.6000,0,12.4000,0.5000,1.7900,Graduate,False,False,0.0327,Low,Management
1,39,1,8014,0,1,120.0000,1,19,37,8,7,100.0000,True,False,False,True,0,False,24,False,0,6,11,1,10.0000,0,0,6,6,0,0.0000,6,9.4000,-0.8000,-3.1200,Dropout,True,True,0.7808,Medium,Social Service (evening attendance)
1,39,1,8014,0,1,133.1000,1,1,19,5,4,102.5000,False,False,False,True,0,True,27,False,0,6,16,1,10.0000,0,0,6,13,0,0.0000,0,8.9000,1.4000,3.5100,Dropout,True,True,0.8815,Medium,Social Service (evening attendance)
1,17,1,9085,1,1,121.0000,1,19,37,1,3,131.5000,False,False,False,True,0,False,21,False,0,5,10,0,0.0000,1,0,5,9,2,13.5000,0,7.6000,2.6000,0.3200,Dropout,True,False,0.3574,Medium,Veterinary Nursing
1,1,1,9147,1,1,133.0000,1,38,38,7,7,147.0000,False,False,False,True,0,True,18,False,0,5,7,4,13.0000,0,0,5,8,3,12.3333,0,9.4000,-0.8000,-3.1200,Graduate,False,False,0.0426,Low,Management
2,1,4,9853,1,1,134.0000,1,37,37,5,7,122.5000,False,True,False,True,0,True,19,False,0,6,6,6,13.3333,0,0,6,6,6,14.5000,0,10.8000,1.4000,1.7400,Graduate,False,False,0.0546,Low,Basic Education
1,1,3,9254,1,1,115.0000,1,1,1,3,3,117.5000,True,False,False,True,0,False,18,False,0,6,9,4,11.2500,0,0,6,13,2,12.5000,0,9.4000,-0.8000,-3.1200,Dropout,True,False,0.4601,Medium,Tourism
1,51,1,9500,1,1,127.0000,1,19,1,5,9,150.0000,False,False,False,True,0,True,19,False,0,7,9,5,13.8500,0,0,8,9,7,12.1929,0,11.1000,0.6000,2.0200,Graduate,False,False,0.0652,Low,Nursing
