Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Status_Prediction,Probability,RiskLevel
1,17,1,9238,1,1,154.0000,1,19,37,9,7,140.4000,True,False,False,True,0,True,20,False,0,6,13,2,10.0000,0,0,6,12,4,10.7500,0,7.6000,2.6000,0.3200,Enrolled,Enrolled,0.9001,High
1,17,1,9147,1,1,120.0000,1,19,19,3,3,113.4000,False,False,False,True,0,False,20,False,0,5,11,3,10.3333,0,0,5,10,3,10.6667,0,12.4000,0.5000,1.7900,Enrolled,Enrolled,0.8633,High
1,1,2,9085,1,1,140.0000,1,37,38,9,7,137.0000,False,False,False,True,0,False,18,False,0,5,12,5,13.1429,2,0,5,6,5,11.4000,0,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.1388,Medium
1,1,1,9147,1,1,127.0000,1,2,19,4,5,121.8000,False,False,False,True,0,False,18,False,0,5,5,5,12.6000,0,0,5,5,5,14.0000,0,11.1000,0.6000,2.0200,Graduate,Graduate,0.0494,Low
1,17,1,9254,1,1,133.1000,1,1,1,4,5,131.0000,True,False,False,True,0,False,21,False,0,6,12,3,11.0000,0,0,6,12,2,11.0000,0,9.4000,-0.8000,-3.1200,Dropout,Dropout,0.3551,Medium
1,1,2,9147,1,1,120.0000,1,19,19,9,7,118.6000,True,False,False,True,0,False,19,False,0,5,8,5,10.8000,0,0,5,9,4,11.2500,2,16.2000,0.3000,-0.9200,Graduate,Graduate,0.1581,Medium
1,1,1,171,1,1,137.0000,1,3,19,2,9,122.3000,False,False,False,True,0,False,19,False,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,10.8000,1.4000,1.7400,Dropout,Dropout,0.1761,Medium
1,1,1,9670,1,1,131.0000,1,38,38,9,9,127.9000,False,False,False,True,0,True,19,False,0,5,5,5,12.8000,0,0,5,5,5,14.2000,0,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.0237,Low
1,1,1,9085,1,1,130.0000,1,19,38,4,7,121.3000,True,False,False,True,0,False,19,False,0,6,15,6,14.1667,0,0,6,13,6,12.2000,0,15.5000,2.8000,-4.0600,Graduate,Graduate,0.1367,Medium
1,17,6,9556,1,1,122.0000,1,1,1,4,5,117.1000,True,False,False,True,0,False,19,False,0,7,12,5,12.1000,0,0,7,0,0,0.0000,0,13.9000,-0.3000,0.7900,Dropout,Dropout,0.0104,Low
1,44,1,9085,1,39,160.0000,1,37,37,9,9,160.0000,True,False,False,True,0,False,20,False,1,6,7,6,14.1667,0,1,6,17,5,13.7778,0,12.4000,0.5000,1.7900,Graduate,Graduate,0.1090,Medium
1,1,1,9853,1,1,146.0000,1,19,38,9,3,145.3000,True,False,False,True,0,True,18,False,0,6,8,5,12.8000,0,0,6,7,5,13.4000,0,9.4000,-0.8000,-3.1200,Enrolled,Enrolled,0.7899,High
1,17,3,9238,1,1,131.0000,1,1,39,5,3,122.6000,True,False,False,True,0,False,18,False,0,6,7,6,13.0000,0,0,6,6,6,13.6667,0,12.4000,0.5000,1.7900,Graduate,Graduate,0.0184,Low
1,17,6,9500,1,1,132.0000,1,1,37,8,9,128.0000,True,False,False,True,0,False,19,False,0,7,7,7,13.4671,0,0,8,9,8,15.0111,0,12.4000,0.5000,1.7900,Graduate,Graduate,0.0097,Low
1,1,3,9500,1,1,138.0000,1,19,19,5,8,124.9000,True,False,False,True,0,True,18,False,0,7,9,7,13.2375,0,0,8,9,7,13.7429,0,13.9000,-0.3000,0.7900,Dropout,Graduate,0.1162,Medium
1,17,2,9070,1,1,130.0000,1,37,37,9,9,123.7000,True,False,False,True,0,False,18,False,0,6,6,6,12.3333,0,0,6,6,6,13.0000,0,7.6000,2.6000,0.3200,Graduate,Graduate,0.0620,Low
1,1,4,9147,1,1,126.0000,1,1,19,4,8,120.1000,True,False,False,True,0,False,19,False,0,5,7,5,12.4000,0,0,5,5,5,14.6000,0,8.9000,1.4000,3.5100,Graduate,Graduate,0.0063,Low
1,17,6,9500,1,1,148.0000,1,1,19,3,3,131.7000,True,False,False,True,0,False,19,False,0,7,8,5,14.0000,0,0,7,7,0,0.0000,0,13.9000,-0.3000,0.7900,Dropout,Dropout,0.0074,Low
1,43,1,9238,1,1,130.0000,1,38,37,9,7,133.2000,False,False,False,True,0,False,20,False,5,9,15,9,11.6667,0,2,7,8,7,11.7143,0,7.6000,2.6000,0.3200,Graduate,Graduate,0.0424,Low
1,1,1,9670,1,1,117.0000,1,1,38,3,9,109.3000,False,False,True,False,0,True,19,False,0,6,7,5,12.0000,0,0,6,9,4,12.5000,0,12.4000,0.5000,1.7900,Dropout,Dropout,0.1843,Medium
1,17,1,9670,1,1,120.0000,1,19,19,5,5,113.0000,True,False,False,True,0,False,20,False,0,5,7,4,12.2000,0,0,5,5,4,11.5000,0,7.6000,2.6000,0.3200,Graduate,Graduate,0.4078,Medium
1,1,1,9773,1,1,153.0000,1,1,1,141,175,157.9000,False,False,True,True,0,True,18,False,0,6,6,6,14.8333,0,0,6,6,6,14.8333,0,8.9000,1.4000,3.5100,Graduate,Graduate,0.0015,Low
1,1,2,9500,1,1,117.0000,1,19,1,4,7,112.1000,False,False,False,True,0,True,20,False,0,7,9,5,13.1880,0,0,8,9,7,12.8929,0,11.1000,0.6000,2.0200,Enrolled,Enrolled,0.7060,High
1,18,1,9500,1,1,178.0000,1,19,1,4,8,174.7000,False,False,False,True,0,False,18,False,0,7,8,7,17.1250,0,0,8,8,8,17.5875,0,13.9000,-0.3000,0.7900,Graduate,Graduate,0.0020,Low
1,1,5,9500,1,1,129.0000,1,37,37,9,9,128.8000,True,False,False,True,0,False,19,False,0,7,7,6,12.6667,0,0,7,7,6,12.6667,0,7.6000,2.6000,0.3200,Graduate,Graduate,0.0530,Low
1,1,6,9773,1,1,116.0000,1,19,1,4,4,110.1000,True,False,False,True,0,True,19,False,0,6,8,6,12.6667,0,0,6,10,5,12.0000,0,12.4000,0.5000,1.7900,Graduate,Graduate,0.1157,Medium
1,51,1,9147,1,1,99.0000,1,3,1,3,3,99.7000,True,False,True,False,0,False,22,False,0,5,8,0,0.0000,0,0,5,7,0,0.0000,0,8.9000,1.4000,3.5100,Enrolled,Enrolled,0.7970,High
1,1,3,9238,1,1,135.0000,1,1,12,9,10,121.0000,True,False,False,True,0,True,19,False,0,6,7,6,11.3333,0,0,6,6,6,11.5000,0,12.4000,0.5000,1.7900,Graduate,Graduate,0.0120,Low
1,1,3,9500,1,1,141.0000,1,19,19,9,7,131.7000,True,False,False,True,0,True,19,False,0,7,10,7,13.6050,0,0,8,11,8,12.3313,0,15.5000,2.8000,-4.0600,Graduate,Graduate,0.0208,Low
1,17,5,9853,1,1,132.0000,1,37,38,5,6,119.1000,True,False,False,True,0,True,19,False,0,6,10,5,12.0000,0,0,6,9,5,10.8000,0,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.1409,Medium
1,1,4,9254,1,1,132.0000,1,12,19,9,9,124.7000,True,False,False,True,0,False,19,False,0,5,10,0,0.0000,0,0,5,10,0,0.0000,0,7.6000,2.6000,0.3200,Dropout,Dropout,0.0990,Medium
1,17,1,9254,1,1,113.0000,1,1,37,9,10,117.2000,True,False,False,True,0,False,20,False,0,6,8,5,11.2000,0,0,6,12,3,11.6667,0,7.6000,2.6000,0.3200,Dropout,Enrolled,0.5401,Medium
1,1,1,9147,1,1,134.0000,1,3,19,2,10,128.8000,False,False,False,True,0,False,18,False,0,5,10,5,13.3750,0,0,5,9,5,14.1667,0,13.9000,-0.3000,0.7900,Graduate,Graduate,0.1838,Medium
1,1,1,9500,1,1,136.0000,1,1,19,9,9,131.5000,False,False,False,True,0,True,20,False,0,7,8,6,13.8633,0,0,8,9,7,14.1786,0,11.1000,0.6000,2.0200,Graduate,Graduate,0.0098,Low
1,1,1,171,1,1,136.0000,1,3,37,2,8,121.7000,True,False,False,True,0,False,18,False,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,9.4000,-0.8000,-3.1200,Enrolled,Enrolled,0.6142,High
1,1,1,9085,1,1,129.0000,1,1,38,4,7,123.4000,False,False,False,True,0,False,19,False,0,5,6,5,12.4000,0,0,5,6,5,13.4000,0,7.6000,2.6000,0.3200,Graduate,Graduate,0.0895,Medium
1,17,1,9853,1,1,138.0000,1,38,38,7,6,124.7000,True,False,False,True,0,False,18,False,0,6,11,3,12.3333,0,0,6,10,5,10.8333,0,9.4000,-0.8000,-3.1200,Enrolled,Enrolled,0.8227,High
1,1,1,9853,1,1,137.0000,1,37,37,9,9,132.8000,True,False,False,True,0,False,18,False,0,6,7,6,13.3333,0,0,6,8,5,11.8000,0,7.6000,2.6000,0.3200,Graduate,Graduate,0.4054,Medium
1,43,1,9853,1,1,115.0000,1,3,37,2,5,108.7000,True,False,False,True,0,False,21,False,0,6,10,3,12.6667,0,0,6,12,3,10.0000,0,9.4000,-0.8000,-3.1200,Dropout,Dropout,0.1975,Medium
1,1,1,9853,1,1,129.0000,1,38,37,6,6,138.1000,False,False,False,True,0,False,19,False,0,6,8,6,12.0000,0,0,6,10,4,11.5000,0,7.6000,2.6000,0.3200,Dropout,Enrolled,0.4588,Medium
1,1,1,9147,1,1,131.0000,1,38,38,9,9,126.5000,False,False,False,True,0,True,18,False,0,5,5,5,10.6000,0,0,5,5,5,11.8000,0,12.4000,0.5000,1.7900,Graduate,Graduate,0.0396,Low
1,17,2,9238,1,1,133.0000,1,1,37,7,9,127.4000,True,False,False,True,0,True,18,False,0,6,8,6,12.2500,0,0,6,7,6,11.8571,0,12.7000,3.7000,-1.7000,Graduate,Graduate,0.0055,Low
1,1,3,9238,1,1,125.0000,1,19,1,9,10,123.6000,True,False,False,True,0,False,20,False,0,6,10,4,11.0000,0,0,6,9,6,11.8333,0,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.2002,Medium
1,39,1,8014,0,1,120.0000,1,1,19,6,8,122.0000,False,False,False,True,0,True,24,False,0,6,11,5,11.0000,0,0,6,9,5,12.6000,0,11.1000,0.6000,2.0200,Graduate,Graduate,0.1812,Medium
1,1,1,9670,1,1,128.0000,1,19,1,4,1,118.2000,False,False,False,True,0,False,19,False,0,6,6,6,13.1667,0,0,6,9,6,13.0000,0,10.8000,1.4000,1.7400,Dropout,Graduate,0.0993,Medium
1,1,1,9500,1,1,127.0000,1,19,37,9,7,123.9000,True,False,False,True,0,True,18,False,0,7,9,7,12.8556,0,0,8,12,7,12.7611,0,15.5000,2.8000,-4.0600,Graduate,Graduate,0.1149,Medium
1,1,2,9500,1,1,134.0000,1,19,19,9,9,125.8000,True,False,False,True,0,False,18,False,0,7,8,7,14.9187,0,0,8,8,8,15.3550,0,15.5000,2.8000,-4.0600,Graduate,Graduate,0.0055,Low
1,17,5,9853,1,1,132.0000,1,12,12,4,4,123.3000,True,False,False,True,0,False,21,False,0,6,13,4,11.5000,0,0,6,10,3,11.0000,0,10.8000,1.4000,1.7400,Dropout,Dropout,0.0663,Low
1,17,2,9670,1,1,124.0000,1,1,19,5,4,124.4000,False,False,False,True,0,False,19,False,0,5,5,5,14.2000,0,0,5,5,5,14.2000,0,7.6000,2.6000,0.3200,Graduate,Graduate,0.0162,Low
1,17,1,9773,1,1,133.1000,1,19,37,7,7,126.0000,False,False,False,True,0,True,19,False,0,6,6,6,12.5000,0,0,6,7,6,13.0000,0,15.5000,2.8000,-4.0600,Graduate,Graduate,0.0916,Medium
3,39,1,9003,1,1,170.0000,1,1,37,6,6,170.0000,False,False,True,True,0,False,47,False,0,1,1,0,0.0000,0,0,6,0,0,0.0000,0,8.9000,1.4000,3.5100,Enrolled,Dropout,0.0162,Low
1,17,3,9238,1,1,125.0000,1,19,19,7,8,121.5000,False,False,False,True,0,False,19,False,0,6,10,5,11.6667,0,0,6,12,4,11.0000,0,13.9000,-0.3000,0.7900,Graduate,Enrolled,0.6839,High
1,39,1,9500,1,3,130.0000,1,2,2,1,1,130.0000,False,False,False,True,0,False,29,False,1,8,8,7,14.2571,0,1,8,8,7,14.2571,0,12.7000,3.7000,-1.7000,Graduate,Graduate,0.0591,Low
1,43,1,9238,1,1,125.0000,1,19,19,4,8,117.0000,True,False,False,True,0,False,21,False,0,6,13,3,12.0000,0,0,6,12,2,11.3333,0,16.2000,0.3000,-0.9200,Dropout,Dropout,0.1964,Medium
1,39,1,9085,1,1,130.0000,1,37,19,9,7,130.0000,True,False,False,True,0,False,28,False,0,5,13,4,11.2500,1,0,5,11,4,10.5000,0,12.7000,3.7000,-1.7000,Enrolled,Enrolled,0.8904,High
1,17,2,9556,1,1,133.1000,1,37,37,3,10,108.0000,False,False,False,True,0,False,20,False,0,7,8,7,12.4571,0,0,8,8,8,13.5625,0,15.5000,2.8000,-4.0600,Graduate,Graduate,0.0678,Low
1,17,1,9500,1,1,131.0000,1,2,38,4,5,132.3000,True,False,False,True,0,False,19,False,0,7,7,6,11.6833,0,0,7,7,6,11.6833,0,7.6000,2.6000,0.3200,Graduate,Graduate,0.1759,Medium
1,42,1,8014,0,1,150.0000,1,19,2,4,6,148.0000,False,False,False,True,0,False,26,False,0,6,10,3,11.6667,0,0,6,8,5,12.0000,0,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.1321,Medium
1,17,2,9254,1,1,125.0000,1,37,37,9,8,122.6000,True,False,True,False,0,False,20,False,0,6,8,4,11.7500,0,0,6,6,6,13.1667,0,11.1000,0.6000,2.0200,Dropout,Dropout,0.0490,Low
1,1,1,9670,1,1,131.0000,1,37,37,9,9,123.0000,True,False,False,True,0,True,18,False,0,5,6,3,11.6667,0,0,5,6,4,13.5000,0,7.6000,2.6000,0.3200,Enrolled,Enrolled,0.9139,High
1,39,1,9853,1,1,130.0000,1,37,19,9,5,102.5000,False,False,False,True,0,False,27,False,0,6,9,5,13.2000,0,0,6,10,5,12.0000,0,7.6000,2.6000,0.3200,Graduate,Enrolled,0.8364,High
1,1,2,9500,1,1,123.0000,1,34,34,90,90,113.3000,True,False,False,True,0,False,20,False,0,7,8,4,11.9500,0,0,7,8,4,11.9500,0,7.6000,2.6000,0.3200,Dropout,Enrolled,0.6776,High
1,1,5,9853,1,1,141.0000,1,37,19,9,5,133.0000,True,False,False,True,0,False,18,False,0,6,8,5,12.4000,0,0,6,12,5,10.4000,0,9.4000,-0.8000,-3.1200,Dropout,Dropout,0.1933,Medium
1,7,1,9500,1,3,140.0000,1,1,1,9,5,140.0000,False,False,False,True,0,False,33,False,2,7,8,6,14.3500,0,3,8,10,6,14.5833,0,16.2000,0.3000,-0.9200,Dropout,Dropout,0.1342,Medium
1,43,1,9853,1,1,140.0000,1,3,1,3,3,128.3000,True,False,False,True,0,False,35,False,19,21,21,21,12.6190,0,13,19,19,19,12.7895,0,12.4000,0.5000,1.7900,Graduate,Graduate,0.0208,Low
1,44,1,9991,0,39,140.0000,1,37,19,9,8,140.0000,False,False,False,True,0,True,26,False,2,6,7,6,12.6667,0,2,6,7,6,13.1667,1,9.4000,-0.8000,-3.1200,Enrolled,Enrolled,0.6866,High
1,39,1,9773,1,19,133.1000,1,19,19,3,4,104.0000,False,False,True,False,0,False,27,False,0,6,6,5,12.0000,0,0,6,6,0,0.0000,0,11.1000,0.6000,2.0200,Dropout,Dropout,0.0302,Low
1,18,3,9070,1,1,131.0000,1,1,37,5,5,122.3000,True,False,False,False,0,False,19,False,0,6,6,6,12.1667,0,0,6,6,0,0.0000,0,15.5000,2.8000,-4.0600,Dropout,Dropout,0.0254,Low
1,17,2,9254,1,1,143.0000,1,1,19,4,6,135.0000,False,False,False,True,0,False,20,False,0,6,0,0,0.0000,0,0,6,0,0,0.0000,0,11.1000,0.6000,2.0200,Dropout,Dropout,0.0028,Low
1,18,2,9147,1,1,132.0000,1,3,3,5,7,119.1000,True,False,True,False,0,False,20,False,0,5,9,3,10.0000,0,0,5,9,3,10.5714,0,10.8000,1.4000,1.7400,Dropout,Dropout,0.0553,Low
1,43,1,9238,1,1,143.0000,1,1,37,5,9,126.6000,False,False,True,False,0,False,21,False,5,10,18,8,11.5000,0,0,6,12,4,10.0000,0,9.4000,-0.8000,-3.1200,Enrolled,Dropout,0.0607,Low
1,17,3,9500,1,1,141.0000,1,38,1,9,4,129.0000,True,False,False,True,0,True,18,False,0,7,7,6,13.0500,0,0,7,7,6,13.0500,0,7.6000,2.6000,0.3200,Graduate,Graduate,0.0478,Low
1,39,1,9085,1,1,133.1000,1,1,19,9,9,162.3000,True,False,False,True,0,False,24,False,0,6,10,2,11.0000,0,0,6,6,0,0.0000,0,8.9000,1.4000,3.5100,Dropout,Dropout,0.0446,Low
1,17,4,9070,1,1,148.0000,1,1,3,4,1,163.4000,True,False,False,True,0,False,20,False,0,6,7,6,11.5000,0,0,6,6,6,12.0000,0,16.2000,0.3000,-0.9200,Graduate,Graduate,0.0182,Low
1,1,1,9254,1,1,125.0000,1,19,38,9,8,121.5000,False,False,False,True,0,True,21,False,0,6,7,6,12.0000,0,0,6,6,6,12.5000,0,13.9000,-0.3000,0.7900,Graduate,Graduate,0.0152,Low
1,1,1,8014,0,1,120.0000,1,1,37,7,3,122.8000,False,False,False,True,0,False,23,False,0,6,13,2,10.0000,0,0,5,12,1,10.0000,0,9.4000,-0.8000,-3.1200,Enrolled,Enrolled,0.5567,Medium
1,39,1,9147,1,1,140.0000,1,12,3,4,3,118.0000,True,False,False,True,0,False,24,False,0,5,5,0,0.0000,0,0,5,5,0,0.0000,0,7.6000,2.6000,0.3200,Dropout,Dropout,0.0240,Low
1,51,1,9853,1,1,139.0000,1,1,1,4,10,134.0000,False,False,False,True,0,False,21,False,0,6,0,0,0.0000,0,0,6,0,0,0.0000,0,12.4000,0.5000,1.7900,Dropout,Dropout,0.0046,Low
1,1,4,9500,1,1,142.0000,1,38,38,9,8,129.8000,True,False,False,True,0,False,18,False,0,8,8,7,12.2429,0,0,8,8,7,12.2429,0,12.7000,3.7000,-1.7000,Graduate,Graduate,0.0286,Low
1,39,1,9991,0,40,130.0000,1,19,1,3,4,152.0000,True,False,False,True,0,False,27,False,0,5,0,0,0.0000,0,0,5,0,0,0.0000,0,8.9000,1.4000,3.5100,Dropout,Dropout,0.0110,Low
1,18,6,9500,1,1,126.0000,1,37,37,5,5,122.8000,True,False,False,True,0,False,18,False,0,8,8,8,12.9337,0,0,8,8,8,12.9337,0,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.0233,Low
1,7,1,9119,1,3,150.0000,1,3,2,2,2,150.0000,False,False,False,True,0,False,35,False,0,5,0,0,0.0000,0,0,5,0,0,0.0000,0,13.9000,-0.3000,0.7900,Dropout,Dropout,0.0104,Low
1,1,1,9853,1,1,130.0000,1,19,19,3,8,131.8000,False,False,False,True,0,False,18,False,0,7,9,7,12.5714,0,0,7,8,7,14.4286,0,11.1000,0.6000,2.0200,Graduate,Graduate,0.0228,Low
1,39,1,9500,1,1,120.0000,1,1,3,175,121,105.9000,False,False,False,True,0,False,35,False,0,3,4,3,11.8167,0,0,3,3,3,11.3333,0,11.1000,0.6000,2.0200,Enrolled,Enrolled,0.7049,High
1,1,1,9085,1,1,138.0000,1,1,1,4,7,132.1000,True,False,False,True,0,False,19,False,0,5,9,4,13.7500,0,0,5,13,4,14.3333,2,10.8000,1.4000,1.7400,Graduate,Graduate,0.2400,Medium
1,1,4,9238,1,1,127.0000,1,19,19,4,0,127.4000,True,False,False,True,0,False,20,False,0,6,8,6,11.1667,0,0,6,6,6,11.3333,0,7.6000,2.6000,0.3200,Graduate,Graduate,0.0220,Low
1,1,4,9500,1,1,140.0000,1,19,19,7,7,129.5000,True,False,False,True,0,False,18,False,0,8,8,7,12.3243,0,0,8,8,7,12.3243,0,10.8000,1.4000,1.7400,Graduate,Graduate,0.1157,Medium
1,44,1,9238,1,39,130.0000,1,38,38,5,10,126.7000,False,False,True,True,0,False,21,False,3,6,6,6,12.1667,0,2,6,7,6,11.7143,0,13.9000,-0.3000,0.7900,Graduate,Graduate,0.0215,Low
1,17,2,9238,1,1,128.0000,1,19,37,9,8,116.5000,False,False,False,True,0,True,18,False,0,6,11,5,11.1429,0,0,6,11,4,11.2500,0,16.2000,0.3000,-0.9200,Graduate,Graduate,0.0732,Low
1,1,1,9238,1,1,132.0000,1,34,34,0,0,119.1000,True,False,False,True,0,False,18,False,0,6,9,4,11.0000,0,0,6,9,4,10.7500,0,7.6000,2.6000,0.3200,Graduate,Dropout,0.0434,Low
1,1,2,9500,1,1,149.0000,1,19,38,9,9,126.5000,True,False,False,True,0,False,18,False,0,8,8,7,12.9143,0,0,8,8,7,12.9143,0,12.7000,3.7000,-1.7000,Graduate,Graduate,0.0442,Low
1,1,4,9773,1,1,155.0000,1,3,19,1,4,149.8000,True,False,False,True,0,True,18,False,0,6,6,6,13.8333,0,0,6,6,6,14.1667,0,16.2000,0.3000,-0.9200,Graduate,Graduate,0.0026,Low
1,1,1,9085,1,1,120.0000,1,19,1,8,7,115.1000,True,False,False,True,0,False,19,False,0,6,8,6,13.8571,0,0,6,9,5,13.4000,0,13.9000,-0.3000,0.7900,Graduate,Graduate,0.1814,Medium
1,39,1,9254,1,19,133.1000,1,3,19,2,3,124.5000,False,False,False,True,0,True,36,False,0,6,7,6,13.7143,0,0,6,6,5,12.8000,0,16.2000,0.3000,-0.9200,Dropout,Dropout,0.0576,Low
1,1,2,9500,1,1,131.0000,1,38,1,7,4,128.3000,True,False,False,True,0,True,18,False,0,8,8,7,12.6429,0,0,8,8,7,12.6429,0,12.7000,3.7000,-1.7000,Graduate,Graduate,0.0154,Low
1,1,1,9500,1,1,149.0000,1,37,37,9,9,136.0000,False,False,False,True,0,True,18,False,0,7,7,6,12.9167,0,0,7,7,6,12.9167,0,7.6000,2.6000,0.3200,Graduate,Graduate,0.0408,Low
1,43,1,9130,1,1,140.0000,1,1,3,9,2,140.0000,True,False,False,True,0,True,20,False,0,6,8,6,15.6250,0,0,6,8,6,15.8571,0,13.9000,-0.3000,0.7900,Graduate,Graduate,0.0051,Low
1,39,1,9991,0,1,133.1000,1,37,37,9,9,126.3000,False,False,False,True,0,True,26,False,0,5,7,0,0.0000,0,0,5,8,0,0.0000,0,16.2000,0.3000,-0.9200,Dropout,Dropout,0.0436,Low
1,43,1,9773,1,1,122.0000,1,1,1,4,5,126.9000,False,False,False,True,0,False,21,False,0,6,8,6,11.7143,0,0,6,7,6,12.0000,0,7.6000,2.6000,0.3200,Graduate,Graduate,0.2263,Medium
1,39,1,9556,1,40,130.0000,1,1,1,4,5,145.0000,False,False,False,True,0,False,25,False,0,7,10,6,12.1250,0,0,8,9,8,13.3125,0,15.5000,2.8000,-4.0600,Enrolled,Enrolled,0.5831,Medium
1,18,1,9147,1,1,121.0000,1,19,3,5,5,115.8000,True,False,False,True,0,True,19,False,0,5,7,5,11.6000,0,0,5,5,5,11.6000,0,12.4000,0.5000,1.7900,Graduate,Graduate,0.0209,Low
1,39,1,8014,0,1,120.0000,1,19,37,8,7,100.0000,True,False,False,True,0,False,24,False,0,6,11,1,10.0000,0,0,6,6,0,0.0000,6,9.4000,-0.8000,-3.1200,Dropout,Dropout,0.0052,Low
1,39,1,8014,0,1,133.1000,1,1,19,5,4,102.5000,False,False,False,True,0,True,27,False,0,6,16,1,10.0000,0,0,6,13,0,0.0000,0,8.9000,1.4000,3.5100,Dropout,Dropout,0.0227,Low
1,17,1,9085,1,1,121.0000,1,19,37,1,3,131.5000,False,False,False,True,0,False,21,False,0,5,10,0,0.0000,1,0,5,9,2,13.5000,0,7.6000,2.6000,0.3200,Dropout,Dropout,0.1355,Medium
1,1,1,9147,1,1,133.0000,1,38,38,7,7,147.0000,False,False,False,True,0,True,18,False,0,5,7,4,13.0000,0,0,5,8,3,12.3333,0,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.3535,Medium
2,1,4,9853,1,1,134.0000,1,37,37,5,7,122.5000,False,True,False,True,0,True,19,False,0,6,6,6,13.3333,0,0,6,6,6,14.5000,0,10.8000,1.4000,1.7400,Graduate,Graduate,0.0084,Low
1,1,3,9254,1,1,115.0000,1,1,1,3,3,117.5000,True,False,False,True,0,False,18,False,0,6,9,4,11.2500,0,0,6,13,2,12.5000,0,9.4000,-0.8000,-3.1200,Dropout,Dropout,0.2470,Medium
1,51,1,9500,1,1,127.0000,1,19,1,5,9,150.0000,False,False,False,True,0,True,19,False,0,7,9,5,13.8500,0,0,8,9,7,12.1929,0,11.1000,0.6000,2.0200,Graduate,Graduate,0.1960,Medium
1,18,1,9500,1,1,135.0000,1,1,38,4,5,127.5000,True,False,False,True,0,True,19,False,0,7,8,6,13.7417,0,0,8,9,7,14.9125,0,16.2000,0.3000,-0.9200,Graduate,Graduate,0.0108,Low
2,7,1,9991,0,43,140.0000,1,40,5,3,3,140.0000,False,False,False,True,0,False,33,False,2,6,7,6,15.3333,0,0,5,5,5,15.8000,0,11.1000,0.6000,2.0200,Graduate,Graduate,0.0155,Low
2,7,1,9147,1,3,130.0000,1,1,4,3,10,130.0000,False,False,False,True,0,False,45,False,0,5,6,5,11.0000,0,0,5,5,5,13.8000,0,12.4000,0.5000,1.7900,Graduate,Graduate,0.0607,Low
1,1,1,9238,1,1,135.0000,1,1,1,9,9,133.3000,False,False,False,True,0,True,20,False,0,6,6,6,12.0000,0,0,6,7,6,12.8571,0,11.1000,0.6000,2.0200,Graduate,Graduate,0.0074,Low
1,39,2,9670,1,1,140.0000,1,34,34,0,0,97.0000,True,False,False,True,0,False,28,False,0,5,5,0,0.0000,0,0,5,5,0,0.0000,0,7.6000,2.6000,0.3200,Dropout,Dropout,0.0006,Low
1,43,1,9500,1,1,120.0000,1,1,1,5,8,112.0000,True,False,False,True,0,True,19,False,0,8,15,7,11.5714,0,0,8,15,7,11.5714,0,12.7000,3.7000,-1.7000,Graduate,Graduate,0.1139,Medium
1,1,2,9254,1,1,140.0000,1,1,37,4,5,123.6000,True,False,False,True,0,False,18,False,0,6,10,6,12.8571,0,0,6,6,3,12.6667,0,12.7000,3.7000,-1.7000,Graduate,Graduate,0.2378,Medium
1,39,1,9254,1,3,133.1000,1,19,19,4,6,130.5000,False,False,False,True,0,False,38,False,0,6,0,0,0.0000,0,0,6,0,0,0.0000,0,15.5000,2.8000,-4.0600,Dropout,Dropout,0.0022,Low
1,1,2,9670,1,1,135.0000,1,1,3,4,3,133.3000,False,False,False,True,0,False,19,False,0,5,5,5,13.0000,0,0,5,5,5,13.2000,0,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.0286,Low
1,1,1,9254,1,1,123.0000,1,1,37,9,9,132.1000,False,False,False,True,0,True,21,False,0,6,9,5,11.0000,0,0,6,8,5,12.0000,0,15.5000,2.8000,-4.0600,Graduate,Enrolled,0.6697,High
1,1,1,9147,1,1,133.1000,1,37,1,9,10,100.0000,False,False,False,True,0,False,21,False,0,5,12,3,12.0000,0,0,5,12,1,15.0000,3,16.2000,0.3000,-0.9200,Dropout,Dropout,0.0553,Low
1,1,1,9238,1,1,154.0000,1,38,37,9,9,140.4000,False,False,False,True,0,True,22,False,0,6,6,5,12.6000,0,0,6,6,6,13.0000,0,10.8000,1.4000,1.7400,Graduate,Graduate,0.0108,Low
